image_id,qtype,fail_stage,detail
image001763,flavor_profile,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001763,origin_locality,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001763,cooking_technique,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001763,food_pairings,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001828,ingredients,retrieve_empty,anchor_dish=Chân Gà Sả Tắc; top_k=8
image001828,flavor_profile,retrieve_empty,anchor_dish=Chân Gà Sả Tắc; top_k=8
image001828,cooking_technique,retrieve_empty,anchor_dish=Chân Gà Sả Tắc; top_k=8
image001828,dietary_restrictions,retrieve_empty,anchor_dish=Chân Gà Sả Tắc; top_k=8
image001828,origin_locality,retrieve_empty,anchor_dish=Chân Gà Sả Tắc; top_k=8
image001828,ingredient_category,retrieve_empty,anchor_dish=Chân Gà Sả Tắc; top_k=8
image001828,food_pairings,retrieve_empty,anchor_dish=Chân Gà Sả Tắc; top_k=8
image001828,allergen_restrictions,retrieve_empty,anchor_dish=Chân Gà Sả Tắc; top_k=8
image001828,dish_classification,retrieve_empty,anchor_dish=Chân Gà Sả Tắc; top_k=8
image001830,,no_anchor_dish,"food_items=['Cơm trắng', 'Thịt heo luộc', 'Canh chua cá', 'Đậu rồng', 'Nước mắm tỏi ớt']"
image001835,allergen_restrictions,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001835,cooking_technique,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001835,dish_classification,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001835,food_pairings,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001835,flavor_profile,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001835,ingredients,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001835,ingredient_category,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001835,origin_locality,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001835,dietary_restrictions,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001845,allergen_restrictions,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001845,dish_classification,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001845,food_pairings,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001845,cooking_technique,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001845,flavor_profile,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001845,origin_locality,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001845,ingredients,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001845,dietary_restrictions,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001845,ingredient_category,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001846,,no_anchor_dish,"food_items=['Bún trộn xì dầu', 'Đậu phụ rán', 'Dưa leo', 'Rau thơm', 'Nước chấm', 'Bún thêm', 'Đu đủ']"
image001847,,no_anchor_dish,"food_items=['Canh mướp đắng nấu lòng gà trứng non', 'Cà tím nướng mỡ hành', 'Bông cải trắng xào thịt bò', 'Cơm trắng', 'Nước tương tỏi ớt', 'Quả điều']"
image001856,cooking_technique,retrieve_empty,anchor_dish=Xôi; top_k=8
image001856,ingredients,retrieve_empty,anchor_dish=Xôi; top_k=8
image001856,origin_locality,retrieve_empty,anchor_dish=Xôi; top_k=8
image001856,dish_classification,retrieve_empty,anchor_dish=Xôi; top_k=8
image001856,food_pairings,retrieve_empty,anchor_dish=Xôi; top_k=8
image001856,ingredient_category,retrieve_empty,anchor_dish=Xôi; top_k=8
image001856,flavor_profile,retrieve_empty,anchor_dish=Xôi; top_k=8
image001856,allergen_restrictions,retrieve_empty,anchor_dish=Xôi; top_k=8
image001856,dietary_restrictions,retrieve_empty,anchor_dish=Xôi; top_k=8
image001870,,no_anchor_dish,"food_items=['Gà kho', 'Bắp cải luộc', 'Bầu luộc', 'Dưa leo', 'Cà pháo muối', 'Quýt', 'Nước mắm tỏi ớt']"
image001872,,no_anchor_dish,"food_items=['Canh bí đỏ', 'Súp lơ và mướp luộc', 'Cà tím nướng mỡ hành', 'Thịt rang', 'Trứng luộc dầm mắm', 'Nước mắm tỏi ớt']"
image001884,dietary_restrictions,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001884,ingredient_category,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001884,flavor_profile,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001884,allergen_restrictions,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001884,food_pairings,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001884,cooking_technique,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001884,ingredients,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001884,origin_locality,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001884,dish_classification,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image001892,,no_anchor_dish,"food_items=['Thịt heo luộc', 'Bún gạo lứt', 'Bánh tráng', 'Rau sống', 'Dưa leo', 'Cà rốt', 'Thơm', 'Mắm nêm']"
image001896,,no_anchor_dish,"food_items=['Chả lụa', 'Nước mắm', 'Cà rốt', 'Rau mùi']"
image001900,,no_anchor_dish,"food_items=['Bánh khọt tôm', 'Rau sống', 'Đồ chua', 'Nước mắm', 'Ớt', 'Tỏi']"
image001902,,no_anchor_dish,"food_items=['Bún bò Huế', 'Rau sống', 'Giá đỗ', 'Húng quế', 'Chanh', 'Hành tím muối', 'Ớt xanh']"
image001916,,no_anchor_dish,"food_items=['Bún bò Huế', 'Rau sống']"
image001921,,no_anchor_dish,"food_items=['Khoai tây chiên', 'Khoai lang chiên']"
image001926,ingredient_category,no_candidates,anchor_dish=Gan Xào Tỏi; retrieved=1; filtered_rows=0; relations=[]
image001926,allergen_restrictions,no_candidates,anchor_dish=Gan Xào Tỏi; retrieved=1; filtered_rows=0; relations=[]
image001926,flavor_profile,no_candidates,anchor_dish=Gan Xào Tỏi; retrieved=1; filtered_rows=0; relations=[]
image001926,dietary_restrictions,no_candidates,anchor_dish=Gan Xào Tỏi; retrieved=1; filtered_rows=0; relations=[]
image001926,ingredients,no_candidates,anchor_dish=Gan Xào Tỏi; retrieved=1; filtered_rows=0; relations=[]
image001926,origin_locality,no_candidates,anchor_dish=Gan Xào Tỏi; retrieved=1; filtered_rows=0; relations=[]
image001926,dish_classification,no_candidates,anchor_dish=Gan Xào Tỏi; retrieved=1; filtered_rows=0; relations=[]
image001926,food_pairings,no_candidates,anchor_dish=Gan Xào Tỏi; retrieved=1; filtered_rows=0; relations=[]
image001939,ingredients,no_candidates,anchor_dish=Cơm Niêu; retrieved=1; filtered_rows=0; relations=[]
image001939,cooking_technique,no_candidates,anchor_dish=Cơm Niêu; retrieved=1; filtered_rows=0; relations=[]
image001939,ingredient_category,no_candidates,anchor_dish=Cơm Niêu; retrieved=1; filtered_rows=0; relations=[]
image001939,flavor_profile,no_candidates,anchor_dish=Cơm Niêu; retrieved=1; filtered_rows=0; relations=[]
image001939,food_pairings,no_candidates,anchor_dish=Cơm Niêu; retrieved=1; filtered_rows=0; relations=[]
image001939,dietary_restrictions,no_candidates,anchor_dish=Cơm Niêu; retrieved=1; filtered_rows=0; relations=[]
image001939,allergen_restrictions,no_candidates,anchor_dish=Cơm Niêu; retrieved=1; filtered_rows=0; relations=[]
image001939,origin_locality,no_candidates,anchor_dish=Cơm Niêu; retrieved=1; filtered_rows=0; relations=[]
image001941,,no_anchor_dish,food_items=['Mực xào dưa leo cà chua']
image001949,ingredients,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001949,allergen_restrictions,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001949,cooking_technique,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001949,dish_classification,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001949,origin_locality,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001949,food_pairings,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001949,flavor_profile,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001949,dietary_restrictions,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001949,ingredient_category,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image001950,,no_anchor_dish,"food_items=['Thịt heo luộc', 'Khổ qua luộc', 'Đậu phụ trắng', 'Rau sống', 'Mắm tép', 'Canh hành']"
image001952,ingredient_category,retrieve_empty,anchor_dish=Xôi; top_k=8
image001952,dish_classification,retrieve_empty,anchor_dish=Xôi; top_k=8
image001952,allergen_restrictions,retrieve_empty,anchor_dish=Xôi; top_k=8
image001952,ingredients,retrieve_empty,anchor_dish=Xôi; top_k=8
image001952,flavor_profile,retrieve_empty,anchor_dish=Xôi; top_k=8
image001952,food_pairings,retrieve_empty,anchor_dish=Xôi; top_k=8
image001952,dietary_restrictions,retrieve_empty,anchor_dish=Xôi; top_k=8
image001952,cooking_technique,retrieve_empty,anchor_dish=Xôi; top_k=8
image001952,origin_locality,retrieve_empty,anchor_dish=Xôi; top_k=8
image001955,,no_anchor_dish,"food_items=['Gỏi cuốn tôm', 'Tương chấm', 'Nước mắm']"
image001991,cooking_technique,retrieve_empty,anchor_dish=Chả Viên; top_k=8
image001991,ingredient_category,retrieve_empty,anchor_dish=Chả Viên; top_k=8
image001991,ingredients,retrieve_empty,anchor_dish=Chả Viên; top_k=8
image001991,allergen_restrictions,retrieve_empty,anchor_dish=Chả Viên; top_k=8
image001991,flavor_profile,retrieve_empty,anchor_dish=Chả Viên; top_k=8
image001991,food_pairings,retrieve_empty,anchor_dish=Chả Viên; top_k=8
image001991,dietary_restrictions,retrieve_empty,anchor_dish=Chả Viên; top_k=8
image001991,dish_classification,retrieve_empty,anchor_dish=Chả Viên; top_k=8
image001991,origin_locality,retrieve_empty,anchor_dish=Chả Viên; top_k=8
image002023,,no_anchor_dish,"food_items=['Thịt bò thái lát', 'Bánh phở', 'Quẩy', 'Nhân sâm', 'Hành tây', 'Hành lá', 'Rau thơm', 'Chanh', 'Ớt', 'Tỏi', 'Gia vị thảo mộc', 'Thịt nướng']"
image002046,dietary_restrictions,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002046,food_pairings,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002046,dish_classification,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002046,ingredients,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002046,ingredient_category,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002046,cooking_technique,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002046,flavor_profile,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002046,origin_locality,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002046,allergen_restrictions,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002047,ingredient_category,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002047,origin_locality,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002047,dietary_restrictions,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002047,cooking_technique,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002047,flavor_profile,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002047,dish_classification,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002047,food_pairings,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002047,ingredients,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002047,allergen_restrictions,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002053,food_pairings,retrieve_empty,anchor_dish=Canh Khoai Tây Nấu Xương; top_k=8
image002053,dietary_restrictions,retrieve_empty,anchor_dish=Canh Khoai Tây Nấu Xương; top_k=8
image002053,dish_classification,retrieve_empty,anchor_dish=Canh Khoai Tây Nấu Xương; top_k=8
image002053,ingredient_category,retrieve_empty,anchor_dish=Canh Khoai Tây Nấu Xương; top_k=8
image002053,origin_locality,retrieve_empty,anchor_dish=Canh Khoai Tây Nấu Xương; top_k=8
image002053,flavor_profile,retrieve_empty,anchor_dish=Canh Khoai Tây Nấu Xương; top_k=8
image002053,allergen_restrictions,retrieve_empty,anchor_dish=Canh Khoai Tây Nấu Xương; top_k=8
image002053,ingredients,retrieve_empty,anchor_dish=Canh Khoai Tây Nấu Xương; top_k=8
image002053,cooking_technique,retrieve_empty,anchor_dish=Canh Khoai Tây Nấu Xương; top_k=8
image002056,dietary_restrictions,retrieve_empty,anchor_dish=Cá Hấp Hành Gừng; top_k=8
image002056,ingredient_category,retrieve_empty,anchor_dish=Cá Hấp Hành Gừng; top_k=8
image002056,cooking_technique,retrieve_empty,anchor_dish=Cá Hấp Hành Gừng; top_k=8
image002056,allergen_restrictions,retrieve_empty,anchor_dish=Cá Hấp Hành Gừng; top_k=8
image002056,food_pairings,retrieve_empty,anchor_dish=Cá Hấp Hành Gừng; top_k=8
image002056,origin_locality,retrieve_empty,anchor_dish=Cá Hấp Hành Gừng; top_k=8
image002056,dish_classification,retrieve_empty,anchor_dish=Cá Hấp Hành Gừng; top_k=8
image002056,ingredients,retrieve_empty,anchor_dish=Cá Hấp Hành Gừng; top_k=8
image002056,flavor_profile,retrieve_empty,anchor_dish=Cá Hấp Hành Gừng; top_k=8
image002130,,no_anchor_dish,"food_items=['Bún chả', 'Bún', 'Thịt nướng', 'Nước chấm', 'Rau sống', 'Đồ chua', 'Tỏi ớt', 'Nước trà']"
image002146,dietary_restrictions,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002146,origin_locality,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002146,food_pairings,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002146,flavor_profile,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002146,allergen_restrictions,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002146,ingredient_category,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002146,dish_classification,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002146,ingredients,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002146,cooking_technique,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002149,,no_anchor_dish,"food_items=['Ốc móng tay xào hành', 'Hành lá', 'Nước mắm tỏi ớt']"
image002152,ingredients,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002152,origin_locality,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002152,flavor_profile,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002152,dish_classification,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002152,dietary_restrictions,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002152,food_pairings,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002152,allergen_restrictions,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002152,ingredient_category,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002152,cooking_technique,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002153,cooking_technique,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002153,ingredients,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002153,dietary_restrictions,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002153,ingredient_category,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002153,origin_locality,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002153,allergen_restrictions,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002153,flavor_profile,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002153,dish_classification,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002153,food_pairings,retrieve_empty,anchor_dish=Tôm Chiên Xù; top_k=8
image002170,,no_anchor_dish,"food_items=['Bún bò Huế', 'Chả lụa', 'Thịt bò', 'Bún', 'Giá đỗ', 'Rau thơm', 'Chanh', 'Ớt', 'Hành tây', 'Hành phi']"
image002184,,no_anchor_dish,"food_items=['Gừng', 'Ớt khô', 'Rau mùi', 'Chanh', 'Sả', 'Tiêu xanh', 'Củ cải đỏ', 'Lá chanh', 'Hạt tiêu', 'Quế', 'Tỏi', 'Hoa hồi']"
image002191,ingredient_category,retrieve_empty,anchor_dish=Xôi; top_k=8
image002191,allergen_restrictions,retrieve_empty,anchor_dish=Xôi; top_k=8
image002191,food_pairings,retrieve_empty,anchor_dish=Xôi; top_k=8
image002191,ingredients,retrieve_empty,anchor_dish=Xôi; top_k=8
image002191,flavor_profile,retrieve_empty,anchor_dish=Xôi; top_k=8
image002191,dish_classification,retrieve_empty,anchor_dish=Xôi; top_k=8
image002191,dietary_restrictions,retrieve_empty,anchor_dish=Xôi; top_k=8
image002191,origin_locality,retrieve_empty,anchor_dish=Xôi; top_k=8
image002191,cooking_technique,retrieve_empty,anchor_dish=Xôi; top_k=8
image002192,,no_anchor_dish,"food_items=['Bún bò Huế', 'Rau sống', 'Chanh', 'Ớt', 'Nước mắm', 'Sa tế']"
image002213,,no_anchor_dish,"food_items=['Bún bò Huế', 'Rau sống', 'Chanh', 'Ớt']"
image002229,,no_anchor_dish,"food_items=['Bún bò', 'Giá đỗ', 'Rau sống', 'Chanh', 'Ớt', 'Sa tế']"
image002237,,no_anchor_dish,"food_items=['Bánh canh cua', 'Quẩy', 'Huyết', 'Nước chấm']"
image002238,,no_anchor_dish,"food_items=['Bánh khoái', 'Nước lèo', 'Rau sống', 'Đồ chua', 'Xoài xanh', 'Chuối chát', 'Dưa leo', 'Ớt băm']"
image002241,,no_anchor_dish,"food_items=['Bún bò Huế', 'Rau sống', 'Hành ngâm']"
image002265,dietary_restrictions,retrieve_empty,anchor_dish=Xôi; top_k=8
image002265,ingredient_category,retrieve_empty,anchor_dish=Xôi; top_k=8
image002265,dish_classification,retrieve_empty,anchor_dish=Xôi; top_k=8
image002265,allergen_restrictions,retrieve_empty,anchor_dish=Xôi; top_k=8
image002265,origin_locality,retrieve_empty,anchor_dish=Xôi; top_k=8
image002265,ingredients,retrieve_empty,anchor_dish=Xôi; top_k=8
image002265,food_pairings,retrieve_empty,anchor_dish=Xôi; top_k=8
image002265,cooking_technique,retrieve_empty,anchor_dish=Xôi; top_k=8
image002265,flavor_profile,retrieve_empty,anchor_dish=Xôi; top_k=8
image002292,,no_anchor_dish,"food_items=['Cá basa kho', 'Canh bầu tôm', 'Cà tím nướng mỡ hành', 'Nước mắm ớt']"
image002293,ingredient_category,retrieve_empty,anchor_dish=Vịt Kho Gừng; top_k=8
image002293,dish_classification,retrieve_empty,anchor_dish=Vịt Kho Gừng; top_k=8
image002293,food_pairings,retrieve_empty,anchor_dish=Vịt Kho Gừng; top_k=8
image002293,origin_locality,retrieve_empty,anchor_dish=Vịt Kho Gừng; top_k=8
image002293,dietary_restrictions,retrieve_empty,anchor_dish=Vịt Kho Gừng; top_k=8
image002293,flavor_profile,retrieve_empty,anchor_dish=Vịt Kho Gừng; top_k=8
image002293,cooking_technique,retrieve_empty,anchor_dish=Vịt Kho Gừng; top_k=8
image002293,ingredients,retrieve_empty,anchor_dish=Vịt Kho Gừng; top_k=8
image002293,allergen_restrictions,retrieve_empty,anchor_dish=Vịt Kho Gừng; top_k=8
image002295,ingredient_category,retrieve_empty,anchor_dish=Tôm Chiên Bột; top_k=8
image002295,dietary_restrictions,retrieve_empty,anchor_dish=Tôm Chiên Bột; top_k=8
image002295,flavor_profile,retrieve_empty,anchor_dish=Tôm Chiên Bột; top_k=8
image002295,cooking_technique,retrieve_empty,anchor_dish=Tôm Chiên Bột; top_k=8
image002295,dish_classification,retrieve_empty,anchor_dish=Tôm Chiên Bột; top_k=8
image002295,ingredients,retrieve_empty,anchor_dish=Tôm Chiên Bột; top_k=8
image002295,food_pairings,retrieve_empty,anchor_dish=Tôm Chiên Bột; top_k=8
image002295,origin_locality,retrieve_empty,anchor_dish=Tôm Chiên Bột; top_k=8
image002295,allergen_restrictions,retrieve_empty,anchor_dish=Tôm Chiên Bột; top_k=8
image002299,dietary_restrictions,retrieve_empty,anchor_dish=Thịt Xào Mắm Ruốc; top_k=8
image002299,dish_classification,retrieve_empty,anchor_dish=Thịt Xào Mắm Ruốc; top_k=8
image002299,origin_locality,retrieve_empty,anchor_dish=Thịt Xào Mắm Ruốc; top_k=8
image002299,food_pairings,retrieve_empty,anchor_dish=Thịt Xào Mắm Ruốc; top_k=8
image002299,cooking_technique,retrieve_empty,anchor_dish=Thịt Xào Mắm Ruốc; top_k=8
image002299,ingredient_category,retrieve_empty,anchor_dish=Thịt Xào Mắm Ruốc; top_k=8
image002299,ingredients,retrieve_empty,anchor_dish=Thịt Xào Mắm Ruốc; top_k=8
image002299,flavor_profile,retrieve_empty,anchor_dish=Thịt Xào Mắm Ruốc; top_k=8
image002299,allergen_restrictions,retrieve_empty,anchor_dish=Thịt Xào Mắm Ruốc; top_k=8
image002300,,no_anchor_dish,"food_items=['Thịt heo xá xíu', 'Canh cua mồng tơi', 'Dưa cà', 'Nước tương']"
image002301,allergen_restrictions,no_candidates,anchor_dish=Cá Trê Chiên; retrieved=2; filtered_rows=0; relations=[]
image002301,dish_classification,no_candidates,anchor_dish=Cá Trê Chiên; retrieved=2; filtered_rows=0; relations=[]
image002301,flavor_profile,no_candidates,anchor_dish=Cá Trê Chiên; retrieved=2; filtered_rows=0; relations=[]
image002301,dietary_restrictions,no_candidates,anchor_dish=Cá Trê Chiên; retrieved=2; filtered_rows=0; relations=[]
image002301,origin_locality,no_candidates,anchor_dish=Cá Trê Chiên; retrieved=2; filtered_rows=0; relations=[]
image002301,cooking_technique,no_candidates,anchor_dish=Cá Trê Chiên; retrieved=2; filtered_rows=0; relations=[]
image002301,food_pairings,no_candidates,anchor_dish=Cá Trê Chiên; retrieved=2; filtered_rows=0; relations=[]
image002302,dietary_restrictions,retrieve_empty,anchor_dish=Cá Chạch Kho Nghệ; top_k=8
image002302,dish_classification,retrieve_empty,anchor_dish=Cá Chạch Kho Nghệ; top_k=8
image002302,ingredient_category,retrieve_empty,anchor_dish=Cá Chạch Kho Nghệ; top_k=8
image002302,flavor_profile,retrieve_empty,anchor_dish=Cá Chạch Kho Nghệ; top_k=8
image002302,origin_locality,retrieve_empty,anchor_dish=Cá Chạch Kho Nghệ; top_k=8
image002302,ingredients,retrieve_empty,anchor_dish=Cá Chạch Kho Nghệ; top_k=8
image002302,allergen_restrictions,retrieve_empty,anchor_dish=Cá Chạch Kho Nghệ; top_k=8
image002302,cooking_technique,retrieve_empty,anchor_dish=Cá Chạch Kho Nghệ; top_k=8
image002302,food_pairings,retrieve_empty,anchor_dish=Cá Chạch Kho Nghệ; top_k=8
image002304,origin_locality,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image002304,ingredient_category,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image002304,flavor_profile,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image002304,dish_classification,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image002304,allergen_restrictions,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image002304,dietary_restrictions,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image002304,food_pairings,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image002304,cooking_technique,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image002304,ingredients,retrieve_empty,anchor_dish=Tôm Rim; top_k=8
image002307,dietary_restrictions,retrieve_empty,anchor_dish=Củ Quả Luộc Chấm Lạc Vừng; top_k=8
image002307,cooking_technique,retrieve_empty,anchor_dish=Củ Quả Luộc Chấm Lạc Vừng; top_k=8
image002307,dish_classification,retrieve_empty,anchor_dish=Củ Quả Luộc Chấm Lạc Vừng; top_k=8
image002307,food_pairings,retrieve_empty,anchor_dish=Củ Quả Luộc Chấm Lạc Vừng; top_k=8
image002307,ingredient_category,retrieve_empty,anchor_dish=Củ Quả Luộc Chấm Lạc Vừng; top_k=8
image002307,allergen_restrictions,retrieve_empty,anchor_dish=Củ Quả Luộc Chấm Lạc Vừng; top_k=8
image002307,origin_locality,retrieve_empty,anchor_dish=Củ Quả Luộc Chấm Lạc Vừng; top_k=8
image002307,flavor_profile,retrieve_empty,anchor_dish=Củ Quả Luộc Chấm Lạc Vừng; top_k=8
image002307,ingredients,retrieve_empty,anchor_dish=Củ Quả Luộc Chấm Lạc Vừng; top_k=8
image002312,allergen_restrictions,retrieve_empty,anchor_dish=Xôi; top_k=8
image002312,ingredients,retrieve_empty,anchor_dish=Xôi; top_k=8
image002312,dish_classification,retrieve_empty,anchor_dish=Xôi; top_k=8
image002312,dietary_restrictions,retrieve_empty,anchor_dish=Xôi; top_k=8
image002312,ingredient_category,retrieve_empty,anchor_dish=Xôi; top_k=8
image002312,flavor_profile,retrieve_empty,anchor_dish=Xôi; top_k=8
image002312,origin_locality,retrieve_empty,anchor_dish=Xôi; top_k=8
image002312,cooking_technique,retrieve_empty,anchor_dish=Xôi; top_k=8
image002312,food_pairings,retrieve_empty,anchor_dish=Xôi; top_k=8
image002315,ingredients,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002315,cooking_technique,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002315,allergen_restrictions,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002315,dish_classification,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002315,ingredient_category,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002315,food_pairings,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002315,origin_locality,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002315,dietary_restrictions,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002315,flavor_profile,retrieve_empty,anchor_dish=Cá Kho; top_k=8
image002325,,no_anchor_dish,"food_items=['Thịt rang', 'Dưa chuột', 'Sô-cô-la', 'Cam', 'Cơm', 'Canh cà chua']"
